KRT23,http://www.proteinatlas.org/images/16959/39457_B_6_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
KRT23,http://www.proteinatlas.org/images/17091/39461_B_6_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
COL1A1,http://www.proteinatlas.org/images/8405/32992_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Weak: Langerhans: Negative: melanocytes: Weak,Dermis/Epidermis
COL1A1,http://www.proteinatlas.org/images/8405/32992_B_5_8.jpg,epidermal cells: Negative,Dermis/Epidermis
COL1A1,http://www.proteinatlas.org/images/11795/32976_B_9_1.jpg,fibroblasts: Strong: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Dermis/Epidermis
COL1A1,http://www.proteinatlas.org/images/11795/32976_B_4_8.jpg,epidermal cells: Weak,Dermis/Epidermis
ALOX12,http://www.proteinatlas.org/images/10691/27784_B_9_1.jpg,fibroblasts: Weak: keratinocytes: Strong: Langerhans: Strong: melanocytes: Strong,Epidermis/Dermis
ALOX12,http://www.proteinatlas.org/images/10691/27784_B_4_8.jpg,epidermal cells: Strong,Epidermis/Dermis
ALOX12,http://www.proteinatlas.org/images/19287/43915_B_7_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Weak,Epidermis/Dermis
ALOX12,http://www.proteinatlas.org/images/19287/43915_B_6_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
VTN,http://www.proteinatlas.org/images/16695/39073_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Dermis
VTN,http://www.proteinatlas.org/images/16695/39073_B_5_8.jpg,epidermal cells: Negative,Dermis
VTN,http://www.proteinatlas.org/images/16765/39077_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Weak: Langerhans: Weak: melanocytes: Negative,Dermis
VTN,http://www.proteinatlas.org/images/16765/39077_B_6_8.jpg,epidermal cells: Moderate,Dermis
VTN,http://www.proteinatlas.org/images/60933/144158_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Weak: Langerhans: Weak: melanocytes: Negative,Dermis
VTN,http://www.proteinatlas.org/images/60933/144158_B_6_8.jpg,epidermal cells: Negative,Dermis
FOXN1,http://www.proteinatlas.org/images/41520/87216_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Weak: Langerhans: Weak: melanocytes: Weak,Epidermis/Dermis
FOXN1,http://www.proteinatlas.org/images/41520/87216_B_6_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
SULT1E1,http://www.proteinatlas.org/images/28213/61200_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Moderate,Epidermis
SULT1E1,http://www.proteinatlas.org/images/28213/61200_B_4_8.jpg,epidermal cells: Weak,Epidermis
SULT1E1,http://www.proteinatlas.org/images/28728/61319_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Weak: Langerhans: Negative: melanocytes: Moderate,Epidermis
SULT1E1,http://www.proteinatlas.org/images/28728/61319_B_6_8.jpg,epidermal cells: Strong,Epidermis
SULT1E1,http://www.proteinatlas.org/images/47344/106627_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Weak: Langerhans: Negative: melanocytes: Negative,Epidermis
SULT1E1,http://www.proteinatlas.org/images/47344/106627_B_4_8.jpg,epidermal cells: Moderate,Epidermis
NMU,http://www.proteinatlas.org/images/25926/56933_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Strong: Langerhans: Negative: melanocytes: Strong,Epidermis/Dermis
NMU,http://www.proteinatlas.org/images/25926/56933_B_5_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
PVRL1,http://www.proteinatlas.org/images/16135/35545_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis/Dermis
PVRL1,http://www.proteinatlas.org/images/16135/35545_B_6_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
PVRL1,http://www.proteinatlas.org/images/26846/57728_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Weak: melanocytes: Weak,Epidermis/Dermis
PVRL1,http://www.proteinatlas.org/images/26846/57728_B_6_8.jpg,epidermal cells: Strong,Epidermis/Dermis
ELMOD1,http://www.proteinatlas.org/images/38434/87901_B_9_1.jpg,fibroblasts: Strong: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Strong,Epidermis/Dermis
ELMOD1,http://www.proteinatlas.org/images/38434/87901_B_5_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
ELMOD1,http://www.proteinatlas.org/images/38435/87897_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Moderate,Epidermis/Dermis
ELMOD1,http://www.proteinatlas.org/images/38435/87897_B_5_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
EXPH5,http://www.proteinatlas.org/images/37840/81313_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Negative: Langerhans: Negative: melanocytes: Moderate,Epidermis/Dermis
EXPH5,http://www.proteinatlas.org/images/37840/81313_B_6_8.jpg,epidermal cells: Negative,Epidermis/Dermis
ENDOU,http://www.proteinatlas.org/images/12388/28769_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,Epidermis
ENDOU,http://www.proteinatlas.org/images/12388/28769_B_5_8.jpg,epidermal cells: Strong,Epidermis
COL12A1,http://www.proteinatlas.org/images/9143/24555_B_9_1.jpg,fibroblasts: Strong: keratinocytes: Weak: Langerhans: Negative: melanocytes: Negative,Dermis/DEJ
COL12A1,http://www.proteinatlas.org/images/9143/24555_B_4_8.jpg,epidermal cells: Negative,Dermis/DEJ
PERP,http://www.proteinatlas.org/images/22269/51287_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,Epidermis
PERP,http://www.proteinatlas.org/images/22269/51287_B_6_8.jpg,epidermal cells: Moderate,Epidermis
UNC93A,http://www.proteinatlas.org/images/35729/83582_B_7_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Moderate,Epidermis/Dermis
UNC93A,http://www.proteinatlas.org/images/35729/83582_B_6_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
SPARC,http://www.proteinatlas.org/images/2306/6036_B_9_1.jpg,fibroblasts: Strong: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Moderate,Dermis/DEJ
SPARC,http://www.proteinatlas.org/images/2306/6036_B_4_8.jpg,epidermal cells: Strong,Dermis/DEJ
SPARC,http://www.proteinatlas.org/images/2989/9780_B_7_1.jpg,fibroblasts: Strong: keratinocytes: Weak: Langerhans: Negative: melanocytes: Negative,Dermis/DEJ
SPARC,http://www.proteinatlas.org/images/2989/9780_B_4_8.jpg,epidermal cells: Negative,Dermis/DEJ
SPARC,http://www.proteinatlas.org/images/3020/9784_B_7_1.jpg,fibroblasts: Strong: keratinocytes: Weak: Langerhans: Negative: melanocytes: Negative,Dermis/DEJ
SPARC,http://www.proteinatlas.org/images/3020/9784_B_4_8.jpg,epidermal cells: Moderate,Dermis/DEJ
COL7A1,http://www.proteinatlas.org/images/16357/148737_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Negative: Langerhans: Negative: melanocytes: Weak,DEJ
COL7A1,http://www.proteinatlas.org/images/16357/148737_B_6_8.jpg,epidermal cells: Negative,DEJ
COL7A1,http://www.proteinatlas.org/images/42420/147876_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,DEJ
COL7A1,http://www.proteinatlas.org/images/42420/147876_B_6_8.jpg,epidermal cells: Negative,DEJ
FN1,http://www.proteinatlas.org/images/126/2077_B_8_1.jpg,fibroblasts: Moderate: keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,Dermis/DEJ
FN1,http://www.proteinatlas.org/images/126/2077_B_6_8.jpg,epidermal cells: Weak,Dermis/DEJ
FN1,http://www.proteinatlas.org/images/27066/56871_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,Dermis/DEJ
FN1,http://www.proteinatlas.org/images/27066/56871_B_5_8.jpg,epidermal cells: Weak,Dermis/DEJ
OTX1,http://www.proteinatlas.org/images/52122/122679_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,Epidermis
OTX1,http://www.proteinatlas.org/images/52122/122679_B_6_8.jpg,epidermal cells: Strong,Epidermis
IL1RL2,http://www.proteinatlas.org/images/15485/40830_B_8_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Moderate,Epidermis/Dermis
IL1RL2,http://www.proteinatlas.org/images/15485/40830_B_5_8.jpg,epidermal cells: Strong,Epidermis/Dermis
CD207,http://www.proteinatlas.org/images/2222/5870_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Negative: Langerhans: Strong: melanocytes: Negative,Epidermis/Dermis 
CD207,http://www.proteinatlas.org/images/2222/5870_B_4_8.jpg,epidermal cells: Negative,Epidermis/Dermis 
CD207,http://www.proteinatlas.org/images/11216/27981_B_7_1.jpg,fibroblasts: Moderate: keratinocytes: Negative: Langerhans: Strong: melanocytes: Negative,Epidermis/Dermis 
CD207,http://www.proteinatlas.org/images/11216/27981_B_5_8.jpg,epidermal cells: Negative,Epidermis/Dermis 
MFAP2,http://www.proteinatlas.org/images/7354/155445_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,Dermis
MFAP2,http://www.proteinatlas.org/images/7354/155445_B_6_8.jpg,epidermal cells: Negative,Dermis
SPP1,http://www.proteinatlas.org/images/2212/6040_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Weak: Langerhans: Negative: melanocytes: Moderate,Epidermis/Dermis
SPP1,http://www.proteinatlas.org/images/2212/6040_B_4_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
SPP1,http://www.proteinatlas.org/images/27541/64396_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Weak: Langerhans: Negative: melanocytes: Negative,Epidermis/Dermis
SPP1,http://www.proteinatlas.org/images/27541/64396_B_5_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
SLC46A2,http://www.proteinatlas.org/images/20098/155369_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,Epidermis
SLC46A2,http://www.proteinatlas.org/images/20098/155369_B_6_8.jpg,epidermal cells: Negative,Epidermis
MLANA,http://www.proteinatlas.org/images/57/155161_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Negative: Langerhans: Negative: melanocytes: Strong,Epidermis
MLANA,http://www.proteinatlas.org/images/57/155161_B_4_8.jpg,epidermal cells: Negative,Epidermis
MLANA,http://www.proteinatlas.org/images/48662/125091_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Negative: Langerhans: Negative: melanocytes: Strong,Epidermis
MLANA,http://www.proteinatlas.org/images/48662/125091_B_5_8.jpg,epidermal cells: Strong,Epidermis
TP53AIP1,http://www.proteinatlas.org/images/44300/105457_B_7_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Moderate,Epidermis/Dermis
TP53AIP1,http://www.proteinatlas.org/images/44300/105457_B_4_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
TP53AIP1,http://www.proteinatlas.org/images/48797/145443_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Weak: Langerhans: Negative: melanocytes: Negative,Epidermis/Dermis
TP53AIP1,http://www.proteinatlas.org/images/48797/145443_B_6_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
HOXC11,http://www.proteinatlas.org/images/38291/80248_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Weak: melanocytes: Moderate,Epidermis
HOXC11,http://www.proteinatlas.org/images/38291/80248_B_5_8.jpg,epidermal cells: Moderate,Epidermis
ARHGAP40,http://www.proteinatlas.org/images/42636/94677_B_9_1.jpg,fibroblasts: Weak: keratinocytes: Moderate: Langerhans: Weak: melanocytes: Weak,Epidermis/Dermis
ARHGAP40,http://www.proteinatlas.org/images/42636/94677_B_5_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
ARHGAP40,http://www.proteinatlas.org/images/42840/94683_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Negative,Epidermis/Dermis
ARHGAP40,http://www.proteinatlas.org/images/42840/94683_B_5_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
XG,http://www.proteinatlas.org/images/21539/49166_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Moderate: melanocytes: Moderate,Epidermis
XG,http://www.proteinatlas.org/images/21539/49166_B_5_8.jpg,epidermal cells: Strong,Epidermis
POF1B,http://www.proteinatlas.org/images/2033/6072_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Weak,Epidermis
POF1B,http://www.proteinatlas.org/images/2033/6072_B_4_8.jpg,epidermal cells: Moderate,Epidermis
LYPD3,http://www.proteinatlas.org/images/41529/88166_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,Epidermis/Dermis
LYPD3,http://www.proteinatlas.org/images/41529/88166_B_4_8.jpg,epidermal cells: Strong,Epidermis/Dermis
LYPD3,http://www.proteinatlas.org/images/41797/88184_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,Epidermis/Dermis
LYPD3,http://www.proteinatlas.org/images/41797/88184_B_5_8.jpg,epidermal cells: Strong,Epidermis/Dermis
IL37,http://www.proteinatlas.org/images/54371/133108_B_8_1.jpg,fibroblasts: Strong: keratinocytes: Weak: Langerhans: Negative: melanocytes: Negative,Epidermis/Dermis
IL37,http://www.proteinatlas.org/images/54371/133108_B_6_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
IL37,http://www.proteinatlas.org/images/57950/133107_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Weak,Epidermis/Dermis
IL37,http://www.proteinatlas.org/images/57950/133107_B_6_8.jpg,epidermal cells: Weak,Epidermis/Dermis
TGM3,http://www.proteinatlas.org/images/4728/142446_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis
TGM3,http://www.proteinatlas.org/images/4728/142446_B_6_8.jpg,epidermal cells: Weak,Epidermis
FAM83C,http://www.proteinatlas.org/images/34227/72572_B_8_1.jpg,fibroblasts: Weak: keratinocytes: Weak: Langerhans: Weak: melanocytes: Weak,Epidermis/Dermis
FAM83C,http://www.proteinatlas.org/images/34227/72572_B_5_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
FAM83C,http://www.proteinatlas.org/images/49978/129937_B_7_1.jpg,fibroblasts: Moderate: keratinocytes: Weak: Langerhans: Negative: melanocytes: Negative,Epidermis/Dermis
FAM83C,http://www.proteinatlas.org/images/49978/129937_B_6_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
SLURP1,http://www.proteinatlas.org/images/50967/114775_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,Epidermis
SLURP1,http://www.proteinatlas.org/images/50967/114775_B_6_8.jpg,epidermal cells: Weak,Epidermis
BCL11B,http://www.proteinatlas.org/images/49117/110540_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Moderate,Epidermis
BCL11B,http://www.proteinatlas.org/images/49117/110540_B_5_8.jpg,epidermal cells: Moderate,Epidermis
TNFRSF19,http://www.proteinatlas.org/images/10135/26015_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Weak: Langerhans: Weak: melanocytes: Weak,Epidermis/Dermis
TNFRSF19,http://www.proteinatlas.org/images/10135/26015_B_4_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
CPA4,http://www.proteinatlas.org/images/21030/47417_B_8_1.jpg,fibroblasts: Strong: keratinocytes: Weak: Langerhans: Weak: melanocytes: Strong,Epidermis/Dermis
CPA4,http://www.proteinatlas.org/images/21030/47417_B_6_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
LOXL1,http://www.proteinatlas.org/images/42111/89940_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,DEJ
LOXL1,http://www.proteinatlas.org/images/42111/89940_B_5_8.jpg,epidermal cells: Strong,DEJ
SOX15,http://www.proteinatlas.org/images/67196/151781_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Moderate,Epidermis
SOX15,http://www.proteinatlas.org/images/67196/151781_B_4_8.jpg,epidermal cells: Moderate,Epidermis
KLK14,http://www.proteinatlas.org/images/26228/56184_B_7_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Negative,Epidermis
KLK14,http://www.proteinatlas.org/images/26228/56184_B_6_8.jpg,epidermal cells: Moderate,Epidermis
KLK8,http://www.proteinatlas.org/images/35761/128006_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,Epidermis 
KLK8,http://www.proteinatlas.org/images/35761/128006_B_5_8.jpg,epidermal cells: Strong,Epidermis 
AJUBA,http://www.proteinatlas.org/images/6171/18067_B_7_1.jpg,fibroblasts: Moderate: keratinocytes: Weak: Langerhans: Weak: melanocytes: Moderate,Epidermis/Dermis
AJUBA,http://www.proteinatlas.org/images/6171/18067_B_5_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
GDPD2,http://www.proteinatlas.org/images/45026/100031_B_9_1.jpg,fibroblasts: Weak: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis
COL5A1,http://www.proteinatlas.org/images/30769/128064_B_8_1.jpg,fibroblasts: Moderate: keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,Dermis
COL5A1,http://www.proteinatlas.org/images/30769/128064_B_6_8.jpg,epidermal cells: Weak,Dermis
EPS8L1,http://www.proteinatlas.org/images/41851/88508_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,Epidermis
EPS8L1,http://www.proteinatlas.org/images/41851/88508_B_6_8.jpg,epidermal cells: Strong,Epidermis
EPS8L1,http://www.proteinatlas.org/images/43545/107099_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis
EPS8L1,http://www.proteinatlas.org/images/43545/107099_B_6_8.jpg,epidermal cells: Strong,Epidermis
TNS4,http://www.proteinatlas.org/images/21913/49237_B_8_1.jpg,fibroblasts: Moderate: keratinocytes: Weak: Langerhans: Negative: melanocytes: Moderate,Epidermis/Dermis
TNS4,http://www.proteinatlas.org/images/21913/49237_B_5_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
ABHD12B,http://www.proteinatlas.org/images/2873/8380_B_7_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Moderate,Epidermis/Dermis
SLC52A1,http://www.proteinatlas.org/images/11449/26965_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis
SLC52A1,http://www.proteinatlas.org/images/11449/26965_B_5_8.jpg,epidermal cells: Moderate,Epidermis
RHBG,http://www.proteinatlas.org/images/48489/114588_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,Epidermis
RHBG,http://www.proteinatlas.org/images/48489/114588_B_4_8.jpg,epidermal cells: Moderate,Epidermis
ALDH3B2,http://www.proteinatlas.org/images/45132/98200_B_8_1.jpg,fibroblasts: Moderate: keratinocytes: Weak: Langerhans: Negative: melanocytes: Negative,Dermis
ALDH3B2,http://www.proteinatlas.org/images/45132/98200_B_4_8.jpg,epidermal cells: Weak,Dermis
POSTN,http://www.proteinatlas.org/images/12306/29397_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Weak: Langerhans: Negative: melanocytes: Weak,Dermis
POSTN,http://www.proteinatlas.org/images/12306/29397_B_6_8.jpg,epidermal cells: Weak,Dermis
SPINK5,http://www.proteinatlas.org/images/9067/24813_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,Epidermis
SPINK5,http://www.proteinatlas.org/images/9067/24813_B_4_8.jpg,epidermal cells: Strong,Epidermis
SPINK5,http://www.proteinatlas.org/images/11351/28178_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,Epidermis
SPINK5,http://www.proteinatlas.org/images/11351/28178_B_6_8.jpg,epidermal cells: Strong,Epidermis
SPINK5,http://www.proteinatlas.org/images/15347/34557_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis
SPINK5,http://www.proteinatlas.org/images/15347/34557_B_4_8.jpg,epidermal cells: Moderate,Epidermis
MICALCL,http://www.proteinatlas.org/images/39895/85241_B_8_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Strong: melanocytes: Moderate,Epidermis/Dermis
MICALCL,http://www.proteinatlas.org/images/39895/85241_B_5_8.jpg,epidermal cells: Weak,Epidermis/Dermis
MICALCL,http://www.proteinatlas.org/images/40438/85245_B_7_1.jpg,fibroblasts: Strong: keratinocytes: Strong: Langerhans: Strong: melanocytes: Strong,Epidermis/Dermis
MICALCL,http://www.proteinatlas.org/images/40438/85245_B_5_8.jpg,epidermal cells: Strong,Epidermis/Dermis
LOXL2,http://www.proteinatlas.org/images/25848/56663_B_9_1.jpg,fibroblasts: Weak: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis/DEJ/Dermis
LOXL2,http://www.proteinatlas.org/images/25848/56663_B_4_8.jpg,epidermal cells: Weak,Epidermis/DEJ/Dermis
TRPM1,http://www.proteinatlas.org/images/14785/34062_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Weak: Langerhans: Moderate: melanocytes: Moderate,Epidermis/Dermis
TRPM1,http://www.proteinatlas.org/images/14785/34062_B_4_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
GRHL1,http://www.proteinatlas.org/images/5798/20397_B_9_1.jpg,fibroblasts: Strong: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,Epidermis
GRHL1,http://www.proteinatlas.org/images/6420/20393_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis
GRHL1,http://www.proteinatlas.org/images/6420/20393_B_4_8.jpg,epidermal cells: Moderate,Epidermis
LRP4,http://www.proteinatlas.org/images/11934/30002_B_9_1.jpg,fibroblasts: Moderate: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Moderate,Epidermis/Dermis
LRP4,http://www.proteinatlas.org/images/11934/30002_B_5_8.jpg,epidermal cells: Moderate,Epidermis/Dermis
LRP4,http://www.proteinatlas.org/images/12300/30004_B_9_1.jpg,fibroblasts: Strong: keratinocytes: Strong: Langerhans: Weak: melanocytes: Strong,Epidermis/Dermis
LRP4,http://www.proteinatlas.org/images/12300/30004_B_5_8.jpg,epidermal cells: Strong,Epidermis/Dermis
DSC2,http://www.proteinatlas.org/images/11911/28198_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis
DSC2,http://www.proteinatlas.org/images/11911/28198_B_6_8.jpg,epidermal cells: Strong,Epidermis
DSC2,http://www.proteinatlas.org/images/12615/28214_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis
DSC2,http://www.proteinatlas.org/images/12615/28214_B_6_8.jpg,epidermal cells: Strong,Epidermis
DSG3,http://www.proteinatlas.org/images/46864/148892_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,Epidermis
DSG3,http://www.proteinatlas.org/images/46864/148892_B_4_8.jpg,epidermal cells: Weak,Epidermis
DSG3,http://www.proteinatlas.org/images/56863/148897_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Weak: Langerhans: Weak: melanocytes: Negative,Epidermis
DSG3,http://www.proteinatlas.org/images/56863/148897_B_4_8.jpg,epidermal cells: Weak,Epidermis
DSG3,http://www.proteinatlas.org/images/69880/150051_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Negative,Epidermis
DSG3,http://www.proteinatlas.org/images/69880/150051_B_4_8.jpg,epidermal cells: Moderate,Epidermis
DSG1,http://www.proteinatlas.org/images/9394/31160_B_9_1.jpg,fibroblasts: Weak: keratinocytes: Strong: Langerhans: Strong: melanocytes: Negative,Epidermis
DSG1,http://www.proteinatlas.org/images/9394/31160_B_6_8.jpg,epidermal cells: Strong,Epidermis
DSG1,http://www.proteinatlas.org/images/22128/51593_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Strong: melanocytes: Weak,Epidermis
DSG1,http://www.proteinatlas.org/images/22128/51593_B_6_8.jpg,epidermal cells: Strong,Epidermis
DSC3,http://www.proteinatlas.org/images/37328/71216_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Strong: melanocytes: Negative,Epidermis 
DSC3,http://www.proteinatlas.org/images/37328/71216_B_6_8.jpg,epidermal cells: Strong,Epidermis 
DSC3,http://www.proteinatlas.org/images/49265/130979_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis 
DSC3,http://www.proteinatlas.org/images/49265/130979_B_6_8.jpg,epidermal cells: Strong,Epidermis 
DSC1,http://www.proteinatlas.org/images/12891/30706_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Negative: melanocytes: Negative,Epidermis
COL4A2,http://www.proteinatlas.org/images/10751/28521_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Negative: Langerhans: Negative: melanocytes: Negative,Dermis/DEJ
COL4A2,http://www.proteinatlas.org/images/10751/28521_B_6_8.jpg,epidermal cells: Negative,Dermis/DEJ
PAX3,http://www.proteinatlas.org/images/63659/142890_B_8_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Moderate: melanocytes: Moderate,Epidermis
PAX3,http://www.proteinatlas.org/images/63659/142890_B_6_8.jpg,epidermal cells: Moderate,Epidermis
ARHGEF4,http://www.proteinatlas.org/images/18267/42388_B_7_1.jpg,fibroblasts: Negative: keratinocytes: Weak: Langerhans: Negative: melanocytes: Negative,Epidermis
ARHGEF4,http://www.proteinatlas.org/images/18267/42388_B_6_8.jpg,epidermal cells: Weak,Epidermis
SCEL,http://www.proteinatlas.org/images/39737/89093_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Moderate: Langerhans: Negative: melanocytes: Negative,Epidermis
SCEL,http://www.proteinatlas.org/images/39737/89093_B_4_8.jpg,epidermal cells: Strong,Epidermis
SCEL,http://www.proteinatlas.org/images/40154/89097_B_9_1.jpg,fibroblasts: Negative: keratinocytes: Strong: Langerhans: Moderate: melanocytes: Weak,Epidermis
SCEL,http://www.proteinatlas.org/images/40154/89097_B_4_8.jpg,epidermal cells: Strong,Epidermis
IL36RN,http://www.proteinatlas.org/images/34542/70588_B_9_1.jpg,fibroblasts: Weak: keratinocytes: Moderate: Langerhans: Moderate: melanocytes: Weak,Epidermis/Dermis
